RI,MW
1.550434917572332,57.52048546675218
1.5474979951705734,57.59755479258643
1.5446689966437788,57.674713795110925
1.5419464383088979,57.75196256090531
1.53932883648298,57.82930117660979
1.536814707483103,57.906729728933755
1.5344025676262163,57.98424830464803
1.5320909332293837,58.061856990584886
1.5298783206096402,58.139555873645904
1.5277632460840636,58.21734504079046
1.5257442259695608,58.2952245790469
1.523819776583224,58.37319457550387
1.5219884142420597,58.4512551173174
1.5202486552631314,58.529406291707254
1.5185990159634173,58.60764818595437
1.517038012659981,58.68598088740552
1.5155641616698148,58.764404483473356
1.5141759793099823,58.84291906163306
1.5128719818974616,58.92152470942159
1.5116506857493448,59.000221514446416
1.5105106071826242,59.079009564374765
1.5094502625142638,59.15788894693733
1.508468168061384,59.23685974993381
1.5075628401409347,59.31592206122243
1.506732795070036,59.39507596873257
1.5059765491656378,59.474321560452196
1.5052926187447753,59.55365892443586
1.504679520124455,59.633088148804745
1.5041357696217972,59.71260932174039
1.5036598835537376,59.792222531492705
1.5032503782373396,59.871927866373674
1.5029057699896526,59.9517254147625
1.5026245751276122,60.0316152650992
1.502405309968296,60.111597505893634
1.502246490828739,60.19167222571529
1.5021466340259764,60.2718395132018
1.5021042558770148,60.35209945705478
1.5021178726989035,60.43245214603809
1.502186000808635,60.51289766898774
1.5023071565232442,60.59343611479476
1.5024798561597805,60.674067572421976
1.5027026160352364,60.75479213089543
1.502973952466661,60.835609879305736
1.5032923817710184,60.916520906808074
1.5036564190050967,60.99752530262396
1.504062327843215,61.0786231560387
1.5044994780844547,61.159814556404434
1.5049559245117052,61.241099593135374
1.5054197219077992,61.322478355716136
1.5058789250556543,61.403950933689124
1.5063215887382029,61.48551741666982
1.5067357677382631,61.5671778943324
1.5071095168386535,61.64893245641983
1.5074308908223628,61.73078119274127
1.5076879444722238,61.81272419316815
1.5078687325710831,61.89476154764082
1.5079613099018587,61.9768933461584
1.5079537312474116,62.059119678795604
1.507834051390617,62.141440635683786
1.5075903251143785,62.22385630702335
1.5072106072015572,62.306366783080634
1.5066829524350425,62.38897215418714
1.5059954155976527,62.47167251073948
1.5051360514723768,62.554467943197714
1.5040929148419764,62.63735854209416
1.502856177522105,62.72034439802021
1.501447647610874,62.8034256016356
1.4999134660292555,62.88660224366538
1.4983003984198575,62.96987441490171
1.496655210425203,63.05324220619989
1.4950246676878152,63.13670570848417
1.493455535850316,63.22026501274065
1.4919945805552146,63.30392021002669
1.4906885674450763,63.387671391459314
1.4895842621624524,63.47151864822914
1.4887284303499229,63.55546207158514
1.488167837650039,63.63950175284679
1.4879492497052809,63.72363778339782
1.4881194321583138,63.80787025468986
1.4887251506516606,63.89219925823747
1.4898131708278157,63.97662488562545
1.4914302583293733,64.06114722850295
1.4936231787989556,64.1457663785826
1.4964386978790145,64.23048242764875
1.499923581212144,64.31529546754604
1.5041245676844568,64.40020559019094
1.5090616118884412,64.48521288756302
1.5146775768284613,64.5703174517073
1.5209015398561405,64.65551937473795
1.5276625783232163,64.7408187488351
1.5348897695813406,64.82621566624346
1.542512190982194,64.91171021927566
1.550458919877343,64.99730250031128
1.5586590336185822,65.08299260179459
1.5670416095575632,65.16878061623781
1.5755357250458815,65.25466663621935
1.5840704574352742,65.34065075438656
1.5925748840774219,65.42673306344925
1.600978082323934,65.51291365618533
1.6092091295265618,65.59919262544275
1.6171971030369008,65.68557006413057
1.6248710802066597,65.77204606522933
1.6321601383875333,65.8586207217864
1.638993354931145,65.94529412690991
1.6452998071891614,66.03206637378428
1.6510085725133052,66.11893755565185
1.6560547915560448,66.20590776582907
1.660457037475382,66.29297709769362
1.6642945733073446,66.38014564469401
1.6676480319454328,66.46741350034438
1.6705980462833168,66.5547807582259
1.6732252492145818,66.64224751198832
1.6756102736328558,66.72981385534608
1.6778337524316953,66.81747988208183
1.6799763185046999,66.90524568604769
1.6821186047455399,66.99311136115737
1.684341244047772,67.08107700139753
1.6867248693050385,67.1691427008202
1.6893501134109385,67.25730855354283
1.692297609258972,67.34557465375453
1.6956479897428949,67.43394109570556
1.6994818877562636,67.5224079737208
1.703879936192621,67.61097538218583
1.7089227679456513,67.69964341555995
